trade_date,fetched_at,ticker,pct_change,premkt_price,pre_volume,market_cap,is_baseline
2026-09-25,2026-09-25T07:32:24.708825-04:00,NCPL,22.84,1.56,1249440.0,9.97M,0
2026-09-25,2026-09-25T07:32:24.708825-04:00,ONCO,20.76,1.1,6519343.0,3.60M,0
2026-09-25,2026-09-25T07:32:24.708825-04:00,AKAM,19.89,132.37,488967.0,15.87B,0
2026-09-25,2026-09-25T07:32:24.708825-04:00,SDEV,18.61,1.53,1409512.0,65.29M,0
2026-09-25,2026-09-25T07:32:24.708825-04:00,SVRN,18.04,49.85,7815.0,79.22M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,INLF,96.27,5.79,14435414.0,203.64K,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,MGLD,88.02,1.88,7625561.0,42.71M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,WHLR,41.98,5.31,4478266.0,320.83K,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,APUS,26.63,6.23,6041325.0,7.42M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,SUGP,25.53,0.59,27010410.0,758.72K,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,NCPL,21.26,1.54,1286458.0,9.97M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,AKAM,19.74,132.2,490747.0,15.87B,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,ONCO,18.56,1.08,6541855.0,3.60M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,SVRN,18.26,49.94,9922.0,79.22M,0
2026-09-25,2026-09-25T07:34:24.963079-04:00,IFBD,17.7,1.33,1415159.0,9.25M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,INLF,97.29,5.82,14846860.0,203.64K,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,MGLD,88.02,1.88,7625561.0,42.71M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,WHLR,44.65,5.41,4764921.0,320.83K,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,APUS,27.03,6.25,6131071.0,7.42M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,SUGP,25.77,0.59,27266091.0,758.72K,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,NCPL,20.87,1.54,1339604.0,9.97M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,AKAM,19.92,132.4,496365.0,15.87B,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,ONCO,18.56,1.08,6541855.0,3.60M,0
2026-09-25,2026-09-25T07:36:25.153675-04:00,GPUS,17.73,0.21,60847737.0,30.01M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,INLF,96.61,5.8,15102762.0,203.64K,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,MGLD,88.02,1.88,7747783.0,42.71M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,WHLR,44.52,5.41,4920046.0,320.83K,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,APUS,26.63,6.23,6189972.0,7.42M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,NCPL,23.62,1.57,1417132.0,9.97M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,SUGP,23.19,0.58,27381204.0,758.72K,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,ONCO,20.76,1.1,6661129.0,3.60M,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,AKAM,19.92,132.4,496365.0,15.87B,0
2026-09-25,2026-09-25T07:38:25.759186-04:00,SDEV,17.83,1.52,1409512.0,65.29M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,INLF,95.59,5.77,15242938.0,203.64K,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,MGLD,89.02,1.89,7866025.0,42.71M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,WHLR,41.98,5.31,5133169.0,320.83K,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,NCPL,29.92,1.65,1950501.0,9.97M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,APUS,29.07,6.35,6285293.0,7.42M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,SUGP,25.13,0.59,27420708.0,758.72K,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,GPUS,22.49,0.22,66174932.0,30.01M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,AKAM,19.96,132.45,506503.0,15.87B,0
2026-09-25,2026-09-25T07:40:25.988200-04:00,ONCO,19.66,1.09,6665049.0,3.60M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,INLF,97.97,5.84,15355584.0,203.64K,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,MGLD,91.02,1.91,7991125.0,42.71M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,WHLR,40.64,5.26,5219874.0,320.83K,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,APUS,26.63,6.23,6300296.0,7.42M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,SUGP,24.32,0.58,27453075.0,758.72K,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,NCPL,22.05,1.55,2291242.0,9.97M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,IFBD,21.24,1.37,1439022.0,9.25M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,GPUS,19.89,0.21,67898435.0,30.01M,0
2026-09-25,2026-09-25T07:42:27.620687-04:00,AKAM,19.69,132.15,508235.0,15.87B,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,INLF,97.97,5.84,15517580.0,203.64K,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,MGLD,91.02,1.91,8039643.0,42.71M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,WHLR,40.37,5.25,5432882.0,320.83K,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,GPUS,28.27,0.23,74256076.0,30.01M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,APUS,26.42,6.22,6356760.0,7.42M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,SUGP,23.6,0.58,27497738.0,758.72K,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,NCPL,22.84,1.56,2814978.0,9.97M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,IFBD,21.68,1.38,1481683.0,9.25M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:44:27.815274-04:00,AKAM,19.69,132.15,508235.0,15.87B,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,INLF,95.59,5.77,15642781.0,203.64K,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,MGLD,92.02,1.92,8144597.0,42.71M,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,WHLR,39.97,5.24,5528099.0,320.83K,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,APUS,25.81,6.19,6376197.0,7.42M,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,GPUS,25.44,0.22,82812249.0,30.01M,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,SUGP,22.55,0.58,27639704.0,758.72K,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,IFBD,20.35,1.36,1506190.0,9.25M,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,AKAM,19.69,132.15,508235.0,15.87B,0
2026-09-25,2026-09-25T07:46:27.992486-04:00,ONCO,19.66,1.09,6731550.0,3.60M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,INLF,94.24,5.73,15752431.0,203.64K,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,MGLD,91.02,1.91,8144597.0,42.71M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,WHLR,36.77,5.12,5735940.0,320.83K,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,APUS,25.0,6.15,6401700.0,7.42M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,SUGP,23.89,0.58,27709916.0,758.72K,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,IFBD,23.01,1.39,1528765.0,9.25M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,GPUS,20.4,0.21,89034111.0,30.01M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,ONCO,19.66,1.09,6731550.0,3.60M,0
2026-09-25,2026-09-25T07:48:28.240838-04:00,AKAM,19.37,131.8,508235.0,15.87B,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,INLF,92.2,5.67,15843796.0,203.64K,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,MGLD,92.02,1.92,8325803.0,42.71M,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,WHLR,41.98,5.31,5907031.0,320.83K,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,APUS,25.0,6.15,6425704.0,7.42M,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,SUGP,23.75,0.58,27746806.0,758.72K,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,IFBD,20.35,1.36,1546630.0,9.25M,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,ONCO,19.66,1.09,6756457.0,3.60M,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,AKAM,19.37,131.8,508235.0,15.87B,0
2026-09-25,2026-09-25T07:50:28.415737-04:00,AIFF,18.91,1.42,,18.67M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,INLF,94.58,5.74,15873996.0,203.64K,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,MGLD,92.02,1.92,8325803.0,42.71M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,WHLR,35.83,5.08,5991858.0,320.83K,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,AIFF,26.89,1.51,,18.67M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,APUS,25.81,6.19,6436649.0,7.42M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,SUGP,23.4,0.58,27766743.0,758.72K,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,ONCO,19.11,1.09,6775520.0,3.60M,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,AKAM,18.65,131.0,546068.0,15.87B,0
2026-09-25,2026-09-25T07:52:28.618727-04:00,IFBD,17.26,1.33,1553254.0,9.25M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,INLF,98.98,5.87,16180886.0,203.64K,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,MGLD,91.02,1.91,8604701.0,42.71M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,WHLR,37.7,5.15,6166727.0,320.83K,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,APUS,25.61,6.18,6473970.0,7.42M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,SUGP,20.02,0.56,27999856.0,758.72K,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,AIFF,18.49,1.41,,18.67M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,AKAM,18.35,130.67,554703.0,15.87B,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,SDEV,17.83,1.52,1549139.0,65.29M,0
2026-09-25,2026-09-25T07:54:28.986057-04:00,GLND,17.57,6.29,12514494.0,233.96M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,INLF,96.95,5.81,16421537.0,203.64K,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,MGLD,91.02,1.91,8604701.0,42.71M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,WHLR,36.63,5.11,6184313.0,320.83K,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,AIFF,25.63,1.5,,18.67M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,APUS,25.61,6.18,6473970.0,7.42M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,SUGP,21.94,0.57,28126764.0,758.72K,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,SVRN,20.77,51.0,10897.0,79.22M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,SDEV,18.61,1.53,1553976.0,65.29M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,IFBD,18.58,1.34,1578653.0,9.25M,0
2026-09-25,2026-09-25T07:56:29.205125-04:00,AKAM,18.35,130.67,554703.0,15.87B,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,INLF,96.27,5.79,16567798.0,203.64K,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,MGLD,90.02,1.9,8687596.0,42.71M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,WHLR,36.63,5.11,6243228.0,320.83K,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,AIFF,27.73,1.52,,18.67M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,APUS,26.42,6.22,6506332.0,7.42M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,SVRN,18.75,50.15,10897.0,79.22M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,GLND,18.32,6.33,12622731.0,233.96M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,SUGP,18.13,0.56,28362952.0,758.72K,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,SDEV,17.83,1.52,1572326.0,65.29M,0
2026-09-25,2026-09-25T07:58:29.410799-04:00,AKAM,17.74,130.0,613825.0,15.87B,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,INLF,96.27,5.79,16634371.0,203.64K,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,MGLD,90.02,1.9,8687596.0,42.71M,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,WHLR,36.9,5.12,6280795.0,320.83K,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,AIFF,28.57,1.53,14361737.0,18.67M,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,APUS,24.59,6.13,6537112.0,7.42M,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,SVRN,20.86,51.04,14535.0,79.22M,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,SUGP,19.7,0.56,28437770.0,758.72K,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,GLND,18.22,6.33,12658453.0,233.96M,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,AKAM,18.2,130.5,630965.0,15.87B,0
2026-09-25,2026-09-25T08:00:29.607473-04:00,IFBD,16.81,1.32,1596262.0,9.25M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,INLF,96.95,5.81,16726801.0,203.64K,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,MGLD,90.02,1.9,8764570.0,42.71M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,WHLR,37.43,5.14,6311100.0,320.83K,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,AIFF,28.57,1.53,15529211.0,18.67M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,APUS,24.59,6.13,6537112.0,7.42M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,SUGP,21.85,0.57,28518862.0,758.72K,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,SVRN,20.86,51.04,14535.0,79.22M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,AKAM,18.2,130.5,630965.0,15.87B,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,GLND,17.57,6.29,12723808.0,233.96M,0
2026-09-25,2026-09-25T08:02:29.797834-04:00,SDEV,17.05,1.51,1579562.0,65.29M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,INLF,96.95,5.81,16919968.0,203.64K,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,MGLD,90.02,1.9,8953263.0,42.71M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,WHLR,37.97,5.16,6379947.0,320.83K,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,APUS,23.78,6.09,6578036.0,7.42M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,AIFF,21.85,1.45,18261638.0,18.67M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,SUGP,21.72,0.57,28658023.0,758.72K,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,SVRN,20.32,50.81,15853.0,79.22M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,SDEV,18.61,1.53,1584409.0,65.29M,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,AKAM,18.37,130.69,666687.0,15.87B,0
2026-09-25,2026-09-25T08:04:30.012629-04:00,IFBD,16.81,1.32,1602612.0,9.25M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,INLF,113.56,6.3,17095693.0,203.64K,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,MGLD,91.02,1.91,8953263.0,42.71M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,WHLR,37.7,5.15,6379947.0,320.83K,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,APUS,23.58,6.08,6592964.0,7.42M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,SUGP,22.51,0.58,28748061.0,758.72K,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,SVRN,20.53,50.9,15853.0,79.22M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,AIFF,19.33,1.42,18946115.0,18.67M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,SDEV,18.61,1.53,1584409.0,65.29M,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,AKAM,18.37,130.69,675807.0,15.87B,0
2026-09-25,2026-09-25T08:06:30.250407-04:00,ONCO,17.47,1.07,7104808.0,3.60M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,INLF,115.59,6.36,18514094.0,203.64K,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,MGLD,91.02,1.91,8953263.0,42.71M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,WHLR,34.49,5.03,6452135.0,320.83K,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,APUS,25.41,6.17,6606965.0,7.42M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,AIFF,21.43,1.45,20569358.0,18.67M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,SUGP,21.38,0.57,28833390.0,758.72K,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,SVRN,20.53,50.9,15853.0,79.22M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,SDEV,18.61,1.53,1584409.0,65.29M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,GLND,17.57,6.29,12955724.0,233.96M,0
2026-09-25,2026-09-25T08:08:30.460267-04:00,AKAM,17.17,129.37,712880.0,15.87B,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,INLF,115.59,6.36,19721285.0,203.64K,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,MGLD,91.02,1.91,8953263.0,42.71M,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,WHLR,33.69,5.0,6517621.0,320.83K,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,APUS,27.64,6.28,6681357.0,7.42M,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,AIFF,24.79,1.49,21705936.0,18.67M,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,SUGP,24.02,0.58,28956141.0,758.72K,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,SVRN,20.53,50.9,15853.0,79.22M,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,SDEV,17.05,1.51,1597251.0,65.29M,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,AKAM,16.84,129.0,744020.0,15.87B,0
2026-09-25,2026-09-25T08:10:30.652461-04:00,IFBD,16.81,1.32,1602612.0,9.25M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,INLF,113.56,6.3,20016140.0,203.64K,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,MGLD,91.02,1.91,9293003.0,42.71M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,WHLR,32.89,4.97,6532689.0,320.83K,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,APUS,28.66,6.33,6738905.0,7.42M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,SUGP,24.15,0.58,29084032.0,758.72K,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,AIFF,21.85,1.45,22189761.0,18.67M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,SVRN,18.99,50.25,15853.0,79.22M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,SDEV,17.83,1.52,1598533.0,65.29M,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,AKAM,17.02,129.2,754537.0,15.87B,0
2026-09-25,2026-09-25T08:12:32.288530-04:00,GLND,16.82,6.25,13074388.0,233.96M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,INLF,114.58,6.33,20417883.0,203.64K,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,MGLD,93.02,1.93,9405957.0,42.71M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,WHLR,32.35,4.95,6550745.0,320.83K,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,APUS,27.85,6.29,6762083.0,7.42M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,SUGP,22.21,0.57,29230773.0,758.72K,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,AIFF,21.85,1.45,22450669.0,18.67M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,SVRN,18.99,50.25,15853.0,79.22M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,ONCO,17.47,1.07,7196373.0,3.60M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,GLND,17.38,6.28,13111493.0,233.96M,0
2026-09-25,2026-09-25T08:14:32.560582-04:00,SDEV,17.05,1.51,1601525.0,65.29M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,INLF,122.03,6.55,21150084.0,203.64K,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,MGLD,96.02,1.96,9684979.0,42.71M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,WHLR,30.75,4.89,6612590.0,320.83K,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,APUS,28.05,6.3,6823466.0,7.42M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,SUGP,22.94,0.58,29279477.0,758.72K,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,SVRN,20.77,51.0,15853.0,79.22M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,AIFF,20.17,1.43,23079823.0,18.67M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,GLND,17.85,6.31,13185193.0,233.96M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,ONCO,17.47,1.07,7196373.0,3.60M,0
2026-09-25,2026-09-25T08:16:32.747730-04:00,NCPL,16.93,1.49,3742549.0,9.97M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,INLF,130.51,6.8,22048752.0,203.64K,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,MGLD,97.02,1.97,9778360.0,42.71M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,WHLR,29.68,4.85,6625680.0,320.83K,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,APUS,27.85,6.29,6844579.0,7.42M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,AIFF,19.33,1.42,23392033.0,18.67M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,SVRN,18.92,50.22,16612.0,79.22M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,JAGX,17.71,8.31,803010.0,2.43M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,FTHM,17.47,0.61,16683369.0,17.76M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,ONCO,17.47,1.07,7196373.0,3.60M,0
2026-09-25,2026-09-25T08:18:32.911803-04:00,SUGP,17.36,0.55,29414014.0,758.72K,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,INLF,128.48,6.74,22755767.0,203.64K,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,MGLD,97.02,1.97,9778360.0,42.71M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,WHLR,30.48,4.88,6666369.0,320.83K,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,JAGX,27.62,9.01,1085850.0,2.43M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,APUS,26.63,6.23,6870904.0,7.42M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,SUGP,20.62,0.57,29594209.0,758.72K,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,SVRN,18.4,50.0,18730.0,79.22M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,NCPL,18.11,1.5,3764449.0,9.97M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,FTHM,17.47,0.61,16872938.0,17.76M,0
2026-09-25,2026-09-25T08:20:33.103408-04:00,ONCO,17.47,1.07,7196373.0,3.60M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,INLF,126.44,6.68,23281430.0,203.64K,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,MGLD,96.02,1.96,10014064.0,42.71M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,JAGX,34.7,9.51,1723725.0,2.43M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,WHLR,30.48,4.88,6666369.0,320.83K,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,APUS,27.24,6.26,6896725.0,7.42M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,SUGP,21.49,0.57,29630593.0,758.72K,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,AIFF,19.33,1.42,24626507.0,18.67M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,NCPL,18.11,1.5,3764449.0,9.97M,0
2026-09-25,2026-09-25T08:22:33.328975-04:00,FTHM,16.85,0.61,17025631.0,17.76M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,INLF,118.31,6.44,23881926.0,203.64K,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,MGLD,95.02,1.95,10126732.0,42.71M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,JAGX,43.2,10.11,2605822.0,2.43M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,APUS,28.46,6.32,7045446.0,7.42M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,WHLR,28.34,4.8,6729877.0,320.83K,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,SUGP,21.3,0.57,29705057.0,758.72K,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,FTHM,19.39,0.62,17338057.0,17.76M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,AIFF,18.49,1.41,25241437.0,18.67M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:24:33.613177-04:00,NCPL,17.32,1.49,3787319.0,9.97M,0
