trade_date,fetched_at,ticker,pct_change,premkt_price,pre_volume,market_cap,is_baseline
2026-09-22,2026-09-22T07:32:28.070482-04:00,GDC,26.71,1.85,5212818.0,6.08M,0
2026-09-22,2026-09-22T07:32:28.070482-04:00,DCOY,17.97,3.02,,1.68M,0
2026-09-22,2026-09-22T07:32:28.070482-04:00,AMSS,14.63,0.85,39209.0,8.60M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,QNME,101.69,1.29,32670035.0,22.02M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,TOPS,92.2,1.38,40705804.0,5.47M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,DCOY,77.73,4.55,,1.68M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,FBGL,53.62,0.62,44482169.0,5.45M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,NCT,47.19,8.39,1119948.0,1.51M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,VKTX,46.36,44.07,2437440.0,3.51B,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,GRML,43.52,13.52,16046161.0,45.31M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,IMCC,33.87,4.13,9426621.0,1.91M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,GDC,26.03,1.84,5286313.0,6.08M,0
2026-09-22,2026-09-22T07:34:28.303773-04:00,SVRN,14.24,33.7,21881.0,55.34M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,QNME,98.56,1.27,33655757.0,22.02M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,TOPS,92.2,1.38,40814243.0,5.47M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,DCOY,67.97,4.3,,1.68M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,FBGL,53.57,0.62,44696291.0,5.45M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,NCT,44.74,8.25,1267751.0,1.51M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,VKTX,42.78,42.99,2566169.0,3.51B,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,GRML,42.04,13.38,16183439.0,45.31M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,IMCC,30.31,4.02,9498959.0,1.91M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,GDC,24.66,1.82,5310573.0,6.08M,0
2026-09-22,2026-09-22T07:36:28.598862-04:00,SVRN,14.24,33.7,21881.0,55.34M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,QNME,98.56,1.27,33802573.0,22.02M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,TOPS,96.38,1.41,40844442.0,5.47M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,FBGL,55.5,0.63,44802839.0,5.45M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,DCOY,53.91,3.94,,1.68M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,GRML,44.59,13.62,16261470.0,45.31M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,VKTX,41.15,42.5,2611447.0,3.51B,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,NCT,40.35,8.0,1300031.0,1.51M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,IMCC,33.23,4.11,9521874.0,1.91M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,GDC,22.6,1.79,5333003.0,6.08M,0
2026-09-22,2026-09-22T07:38:28.804688-04:00,SVRN,14.24,33.7,21881.0,55.34M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,QNME,111.07,1.35,34568148.0,22.02M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,TOPS,101.95,1.45,41041949.0,5.47M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,FBGL,56.99,0.63,45008204.0,5.45M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,GRML,45.01,13.66,16395021.0,45.31M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,DCOY,39.06,3.56,,1.68M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,VKTX,36.47,41.09,2769258.0,3.51B,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,NCT,35.26,7.71,1362854.0,1.51M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,IMCC,34.85,4.16,9561427.0,1.91M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,GDC,21.92,1.78,5446907.0,6.08M,0
2026-09-22,2026-09-22T07:40:29.066835-04:00,SVRN,13.93,33.61,21881.0,55.34M,0
